time,displacement,clean_signal
0.0,1.000486753859483,0.9800665778412416
0.033426183844011144,0.9642580077758393,0.9557279608220371
0.06685236768802229,0.9307209791931006,0.925677162948798
0.10027855153203344,0.8635199728777239,0.8901682745986581
0.13370473537604458,0.8805073217075021,0.8494866845325003
0.1671309192200557,0.8585815280216913,0.80394693072221
0.20055710306406688,0.7913868614415961,0.7538903931365788
0.23398328690807801,0.7011321238317008,0.6996828447684895
0.26740947075208915,0.5851467440408095,0.6417118778875643
0.3008356545961003,0.5470101375123434,0.5803842230894427
0.3342618384401114,0.5701716798661336,0.516122979182932
0.36768802228412256,0.4876493163396214,0.4493647723078346
0.40111420612813375,0.33238230337959396,0.38055686290845286
0.4345403899721449,0.31692644149977844,0.3101542193005374
0.46796657381615603,0.23894590711406286,0.23861657656342064
0.5013927576601671,0.13234562666094815,0.16640549936569765
0.5348189415041783,0.0739309621704822,0.0939814670941719
0.5682451253481895,0.027495749120281174,0.02180099930472954
0.6016713091922006,-0.08271795165642716,-0.049686160946199945
0.6350974930362118,-0.16435647915297485,-0.12003978889572875
0.6685236768802229,-0.1829082949621367,-0.1888318286651094
0.701949860724234,-0.2662655235281639,-0.2556489370774086
0.7353760445682451,-0.33617595399074457,-0.32009490598125123
0.7688022284122563,-0.4393759327706225,-0.38179294929064556
0.8022284122562675,-0.49892081071168976,-0.44038784195762704
0.8356545961002786,-0.4670740869031093,-0.4955478991697973
0.8690807799442898,-0.5455618795426418,-0.5469667852011696
0.9025069637883009,-0.6024328329547372,-0.5943651425343113
0.9359331476323121,-0.6399830051438188,-0.6374920331064939
0.9693593314763231,-0.6520818461027232,-0.676126184804136
1.0027855153203342,-0.7300914501886951,-0.7100770376299242
1.0362116991643455,-0.751038087279358,-0.739185585287074
1.0696378830083566,-0.7240040017260879,-0.7633250092567875
1.1030640668523677,-0.8091572053001727,-0.7824011037795741
1.136490250696379,-0.8160106373858774,-0.7963524914803248
1.16991643454039,-0.8528586532970475,-0.8051506306926066
1.2033426183844012,-0.8391821706919654,-0.8087996168314792
1.2367688022284122,-0.7964573287482798,-0.8073357814283431
1.2701949860724235,-0.7799330177976309,-0.8008270936683761
1.3036211699164346,-0.7887626875084537,-0.7893723704536735
1.3370473537604457,-0.7701350648496301,-0.773100302146426
1.370473537604457,-0.7734950537359918,-0.7521683022198155
1.403899721448468,-0.7463721066509267,-0.726761190053732
1.4373259052924792,-0.7178439031583937,-0.6970897170523145
1.4707520891364902,-0.6314552387303268,-0.6633889471256119
1.5041782729805016,-0.5811464341984243,-0.6259165033637597
1.5376044568245126,-0.575908900751606,-0.5849506934349866
1.5710306406685237,-0.5278649048868975,-0.5407885268550133
1.604456824512535,-0.48050497111727547,-0.4937436378021589
1.637883008356546,-0.44348995671522734,-0.4441441275874211
1.6713091922005572,-0.4046241976572153,-0.3923303412302791
1.7047353760445683,-0.2775151760923786,-0.33865259283795085
1.7381615598885796,-0.24687643249857932,-0.2834688546377982
1.7715877437325906,-0.25949868604815785,-0.227142424569701
1.8050139275766017,-0.1860980529914772,-0.17003958730823718
1.8384401114206128,-0.07581198843283787,-0.11252728345471505
1.8718662952646241,-0.07506225141254969,-0.05497080141836865
1.9052924791086352,-0.003801352930770771,0.0022684938031467985
1.9387186629526463,0.0753938507681973,0.05883538112860539
1.9721448467966576,0.16304316707384525,0.11438293984483942
2.0055710306406684,0.2164277770562355,0.16857462922156863
2.03899721448468,0.20602058987520214,0.22108627913458506
2.072423398328691,0.31039022206515704,0.27160798024013405
2.105849582172702,0.35139670659795763,0.3198458630048961
2.139275766016713,0.36437769520813346,0.36552375571573986
2.1727019498607243,0.4613377558429232,0.4083847124657745
2.2061281337047354,0.4285977234432331,0.448192403031927
2.2395543175487465,0.4611421073356631,0.48473235751814264
2.272980501392758,0.5375103918478806,0.5178130596307913
2.306406685236769,0.5120189821365685,0.5472668834724211
2.33983286908078,0.5586465775707555,0.572950869779887
2.3732590529247912,0.5471500204479306,0.5947473385863277
2.4066852367688023,0.5856226364643351,0.6125643363467855
2.4401114206128134,0.5670684056436609,0.6263359166276313
2.4735376044568245,0.635092682483887,0.6360222545138059
2.506963788300836,0.6795184290299672,0.6416095959286371
2.540389972144847,0.7031823292346951,0.643110044082295
2.573816155988858,0.6625149616790669,0.6405611862605997
2.6072423398328692,0.63001689015694,0.6340255651299728
2.6406685236768803,0.5617462844632194,0.6235899996611313
2.6740947075208914,0.6292876491270352,0.6093647616582812
2.7075208913649025,0.5608028907095152,0.5914826147170235
2.740947075208914,0.5696420370641188,0.5700977232182456
2.774373259052925,0.5560546832090647,0.5453844396926278
2.807799442896936,0.5379301690910993,0.5175359795571078
2.8412256267409473,0.46181780864173644,0.4867629928273001
2.8746518105849583,0.4370202417761052,0.4532920429453316
2.9080779944289694,0.43084030150992847,0.4173640033283276
2.9415041782729805,0.41064827252075325,0.37923238263668363
2.974930362116992,0.34105987984389186,0.339161590081692
3.008356545961003,0.2888021431289812,0.29742515233785494
3.041782729805014,0.24554511408286242,0.25430389379563645
3.0752089136490253,0.1988528285150356,0.2100840919853304
3.1086350974930363,0.12350903353903611,0.1650556200223098
3.1420612813370474,0.16351572935205316,0.1195100878690662
3.1754874651810585,0.038910511306674604,0.07373899408120678
3.20891364902507,0.005365615360977665,0.028031899504703705
3.242339832869081,0.009573545645983509,-0.017325365877808554
3.275766016713092,-0.03337047152666013,-0.062052452090473824
3.3091922005571033,-0.1322695864819462,-0.10587618383700759
3.3426183844011144,-0.13014402584743684,-0.14853219070424362
3.3760445682451254,-0.177072805275764,-0.18976646341700068
3.4094707520891365,-0.2519033302516657,-0.22933682723749121
3.4428969359331476,-0.2864058764335304,-0.2670143242243404
3.476323119777159,-0.29650548212680955,-0.30258449673301596
3.50974930362117,-0.3547827554645102,-0.33584856524620826
