time,displacement,clean_signal
0.0,0.9839558210149568,0.9800665778412416
0.033426183844011144,0.9336702337415832,0.9557279608220371
0.06685236768802229,0.9657273302467437,0.925677162948798
0.10027855153203344,0.854087916368431,0.8901682745986581
0.13370473537604458,0.8169561895561841,0.8494866845325003
0.1671309192200557,0.7995359416299701,0.80394693072221
0.20055710306406688,0.6919715479464984,0.7538903931365788
0.23398328690807801,0.7242276859391863,0.6996828447684895
0.26740947075208915,0.5951204265913018,0.6417118778875643
0.3008356545961003,0.5441255228772689,0.5803842230894427
0.3342618384401114,0.4826390993990172,0.516122979182932
0.36768802228412256,0.44327020302527614,0.4493647723078346
0.40111420612813375,0.3878135152424319,0.38055686290845286
0.4345403899721449,0.3229209126256647,0.3101542193005374
0.46796657381615603,0.21434498832072016,0.23861657656342064
0.5013927576601671,0.13757512966835125,0.16640549936569765
0.5348189415041783,0.0584553145390522,0.0939814670941719
0.5682451253481895,0.01645738861470267,0.02180099930472954
0.6016713091922006,-0.0742313443377386,-0.049686160946199945
0.6350974930362118,-0.05531243385650152,-0.12003978889572875
0.6685236768802229,-0.25994309393580994,-0.1888318286651094
0.701949860724234,-0.2279220002605394,-0.2556489370774086
0.7353760445682451,-0.2907036374177923,-0.32009490598125123
0.7688022284122563,-0.3914915005719535,-0.38179294929064556
0.8022284122562675,-0.4101845203162797,-0.44038784195762704
0.8356545961002786,-0.45899362004787325,-0.4955478991697973
0.8690807799442898,-0.5557339844361887,-0.5469667852011696
0.9025069637883009,-0.6001477667554679,-0.5943651425343113
0.9359331476323121,-0.6304978960319632,-0.6374920331064939
0.9693593314763231,-0.6808123243034612,-0.676126184804136
1.0027855153203342,-0.7152962305709278,-0.7100770376299242
1.0362116991643455,-0.686006767299976,-0.739185585287074
1.0696378830083566,-0.7789468546496818,-0.7633250092567875
1.1030640668523677,-0.8032216849947705,-0.7824011037795741
1.136490250696379,-0.8285434040328955,-0.7963524914803248
1.16991643454039,-0.8413870633433025,-0.8051506306926066
1.2033426183844012,-0.7960965456559271,-0.8087996168314792
1.2367688022284122,-0.8014668475059386,-0.8073357814283431
1.2701949860724235,-0.8327918210662719,-0.8008270936683761
1.3036211699164346,-0.8018030881140074,-0.7893723704536735
1.3370473537604457,-0.8163815016867741,-0.773100302146426
1.370473537604457,-0.6992184950934708,-0.7521683022198155
1.403899721448468,-0.7320391665494425,-0.726761190053732
1.4373259052924792,-0.6707290939761935,-0.6970897170523145
1.4707520891364902,-0.6385828069573637,-0.6633889471256119
1.5041782729805016,-0.6099543388053584,-0.6259165033637597
1.5376044568245126,-0.6161827232778062,-0.5849506934349866
1.5710306406685237,-0.5333967067736872,-0.5407885268550133
1.604456824512535,-0.46672235679700297,-0.4937436378021589
1.637883008356546,-0.4344238018917668,-0.4441441275874211
1.6713091922005572,-0.3653239004594492,-0.3923303412302791
1.7047353760445683,-0.36188329314893014,-0.33865259283795085
1.7381615598885796,-0.28068104435501656,-0.2834688546377982
1.7715877437325906,-0.27990995586907724,-0.227142424569701
1.8050139275766017,-0.17917991199059885,-0.17003958730823718
1.8384401114206128,-0.13021612350052503,-0.11252728345471505
1.8718662952646241,0.012667753288836021,-0.05497080141836865
1.9052924791086352,-7.246177067284044e-05,0.0022684938031467985
1.9387186629526463,0.06382997650724317,0.05883538112860539
1.9721448467966576,0.14406989005543044,0.11438293984483942
2.0055710306406684,0.17191913887556973,0.16857462922156863
2.03899721448468,0.23515062282341267,0.22108627913458506
2.072423398328691,0.26450488437457476,0.27160798024013405
2.105849582172702,0.26441469397397366,0.3198458630048961
2.139275766016713,0.3893780122591499,0.36552375571573986
2.1727019498607243,0.442688702037588,0.4083847124657745
2.2061281337047354,0.461005014298324,0.448192403031927
2.2395543175487465,0.5136021168366298,0.48473235751814264
2.272980501392758,0.5375247602167936,0.5178130596307913
2.306406685236769,0.49356267047160246,0.5472668834724211
2.33983286908078,0.5109678356795735,0.572950869779887
2.3732590529247912,0.621841339957945,0.5947473385863277
