time,displacement,clean_signal
0.0,0.970477930375676,0.9800665778412416
0.033426183844011144,0.947898288172327,0.9557279608220371
0.06685236768802229,0.9323183701134891,0.925677162948798
0.10027855153203344,0.9372204858239875,0.8901682745986581
0.13370473537604458,0.8247500138459959,0.8494866845325003
0.1671309192200557,0.7484839055501278,0.80394693072221
0.20055710306406688,0.7359649285646818,0.7538903931365788
0.23398328690807801,0.6884636837994951,0.6996828447684895
0.26740947075208915,0.6078787828469046,0.6417118778875643
0.3008356545961003,0.5726697546859612,0.5803842230894427
0.3342618384401114,0.5771212828708873,0.516122979182932
0.36768802228412256,0.4207661898806682,0.4493647723078346
0.40111420612813375,0.3941211640947696,0.38055686290845286
0.4345403899721449,0.3551316848091454,0.3101542193005374
0.46796657381615603,0.28500399815725896,0.23861657656342064
0.5013927576601671,0.21167943166275013,0.16640549936569765
0.5348189415041783,0.08137533135729684,0.0939814670941719
0.5682451253481895,0.0269306489843054,0.02180099930472954
0.6016713091922006,-0.001774537415870546,-0.049686160946199945
0.6350974930362118,-0.2026501569185322,-0.12003978889572875
0.6685236768802229,-0.12789239989714232,-0.1888318286651094
0.701949860724234,-0.2206622414457774,-0.2556489370774086
0.7353760445682451,-0.30336377291107824,-0.32009490598125123
0.7688022284122563,-0.3721788135446393,-0.38179294929064556
0.8022284122562675,-0.3984487724443106,-0.44038784195762704
0.8356545961002786,-0.5199841844902742,-0.4955478991697973
0.8690807799442898,-0.5406664248366065,-0.5469667852011696
0.9025069637883009,-0.6494156354104872,-0.5943651425343113
0.9359331476323121,-0.6396566710624679,-0.6374920331064939
0.9693593314763231,-0.6748035135449499,-0.676126184804136
1.0027855153203342,-0.6443756424017152,-0.7100770376299242
1.0362116991643455,-0.779371827564134,-0.739185585287074
1.0696378830083566,-0.7379649027590673,-0.7633250092567875
1.1030640668523677,-0.8412551271503569,-0.7824011037795741
1.136490250696379,-0.8225769784583613,-0.7963524914803248
1.16991643454039,-0.7644783394620359,-0.8051506306926066
1.2033426183844012,-0.7996642028601999,-0.8087996168314792
1.2367688022284122,-0.7876331398485257,-0.8073357814283431
1.2701949860724235,-0.8004602401984492,-0.8008270936683761
1.3036211699164346,-0.8872226223067533,-0.7893723704536735
1.3370473537604457,-0.7669936022481452,-0.773100302146426
1.370473537604457,-0.7690325888232278,-0.7521683022198155
1.403899721448468,-0.7280475559223409,-0.726761190053732
1.4373259052924792,-0.7304866149500363,-0.6970897170523145
1.4707520891364902,-0.6519129606602789,-0.6633889471256119
1.5041782729805016,-0.6097402676539622,-0.6259165033637597
1.5376044568245126,-0.6045783298427801,-0.5849506934349866
1.5710306406685237,-0.5476859522785941,-0.5407885268550133
1.604456824512535,-0.5288848381241094,-0.4937436378021589
1.637883008356546,-0.4087720662639246,-0.4441441275874211
1.6713091922005572,-0.42843560508358364,-0.3923303412302791
1.7047353760445683,-0.32228712213723776,-0.33865259283795085
1.7381615598885796,-0.29189116785386027,-0.2834688546377982
1.7715877437325906,-0.22792716427747908,-0.227142424569701
1.8050139275766017,-0.1765748479012133,-0.17003958730823718
1.8384401114206128,-0.07246639099266217,-0.11252728345471505
1.8718662952646241,-0.041481515493077756,-0.05497080141836865
1.9052924791086352,0.01340726849948545,0.0022684938031467985
1.9387186629526463,0.03623496138278627,0.05883538112860539
1.9721448467966576,0.1070626764809913,0.11438293984483942
2.0055710306406684,0.16215178512529438,0.16857462922156863
2.03899721448468,0.2633020827419901,0.22108627913458506
2.072423398328691,0.26120828963589937,0.27160798024013405
2.105849582172702,0.3202214805573084,0.3198458630048961
2.139275766016713,0.33572439515386626,0.36552375571573986
2.1727019498607243,0.42153374606552135,0.4083847124657745
2.2061281337047354,0.3757072592202657,0.448192403031927
2.2395543175487465,0.4600977541460333,0.48473235751814264
2.272980501392758,0.45821382621732487,0.5178130596307913
2.306406685236769,0.49793801514275227,0.5472668834724211
2.33983286908078,0.5703244790668439,0.572950869779887
2.3732590529247912,0.5531467985561304,0.5947473385863277
2.4066852367688023,0.6362488651877928,0.6125643363467855
2.4401114206128134,0.594328031021992,0.6263359166276313
2.4735376044568245,0.6898929127874638,0.6360222545138059
2.506963788300836,0.6637920935302674,0.6416095959286371
2.540389972144847,0.657323024331115,0.643110044082295
2.573816155988858,0.6866606871097344,0.6405611862605997
2.6072423398328692,0.6117635199661055,0.6340255651299728
2.6406685236768803,0.652158614719298,0.6235899996611313
2.6740947075208914,0.6432306802386121,0.6093647616582812
2.7075208913649025,0.6124013083760514,0.5914826147170235
2.740947075208914,0.5635490393224935,0.5700977232182456
2.774373259052925,0.5595052903170915,0.5453844396926278
2.807799442896936,0.5685944862732655,0.5175359795571078
2.8412256267409473,0.47735985808593434,0.4867629928273001
2.8746518105849583,0.4831052855930508,0.4532920429453316
2.9080779944289694,0.40005182064946504,0.4173640033283276
2.9415041782729805,0.3759990494008737,0.37923238263668363
2.974930362116992,0.3460603091114792,0.339161590081692
3.008356545961003,0.2875844441691171,0.29742515233785494
3.041782729805014,0.24850210031078565,0.25430389379563645
3.0752089136490253,0.25581086507556394,0.2100840919853304
3.1086350974930363,0.17287237249645426,0.1650556200223098
3.1420612813370474,0.14353391638700266,0.1195100878690662
3.1754874651810585,0.08310239745207498,0.07373899408120678
3.20891364902507,0.05126678053448183,0.028031899504703705
3.242339832869081,-0.06418851503222467,-0.017325365877808554
3.275766016713092,-0.05152821625901618,-0.062052452090473824
3.3091922005571033,-0.047998162371911075,-0.10587618383700759
3.3426183844011144,-0.07542482034428045,-0.14853219070424362
3.3760445682451254,-0.21003379061725794,-0.18976646341700068
3.4094707520891365,-0.2187041411547507,-0.22933682723749121
3.4428969359331476,-0.26694661711807066,-0.2670143242243404
3.476323119777159,-0.3022004817623763,-0.30258449673301596
3.50974930362117,-0.3671966077290961,-0.33584856524620826
3.5431754874651813,-0.35415902419687467,-0.36662449436470546
3.5766016713091924,-0.39640200140542947,-0.39474794156143767
3.6100278551532035,-0.41615565452327796,-0.4200730840984455
3.6434540389972145,-0.4180759415462251,-0.4424733203233178
3.6768802228412256,-0.4905316564941036,-0.4618418423927235
3.710306406685237,-0.4783544322634703,-0.4780920783107173
3.7437325905292482,-0.5397182582760288,-0.4911580020131449
3.7771587743732593,-0.5146704121099899,-0.5009943110713481
3.8105849582172704,-0.524289554214277,-0.5075764724232631
3.8440111420612815,-0.5751063444765269,-0.5109006373627241
3.8774373259052926,-0.5237777748589261,-0.5109834278233388
3.9108635097493036,-0.46963209336355216,-0.5078615967768142
3.944289693593315,-0.512175439712137,-0.5015915663224414
3.9777158774373262,-0.49610047407927044,-0.4922488477701523
4.011142061281337,-0.5068055256903466,-0.4799273487099381
